ds,yhat,yhat_lower,yhat_upper
2021-09-15,118288.92087678034,86099.2129598563,149907.5150004703
2021-09-16,122422.9948447839,93630.32514680766,155278.97540537838
2021-09-17,117618.47998628765,85201.86552160978,148310.29810737367
2021-09-18,120976.8251701362,89272.16802731666,152357.51042178387
2021-09-19,120198.27625541225,89755.60395827043,152382.1586236759
2021-09-20,119728.59147699158,88003.93937757943,152598.9496795591
2021-09-21,120612.37935177979,88930.89507051183,152680.85618264897
2021-09-22,118362.6403822933,84877.79963017844,151619.4991283561
2021-09-23,122204.26802421465,90756.20960112415,154523.59788003005
2021-09-24,117131.09201904062,85122.95136037226,148405.37162638677
2021-09-25,120251.65703185546,89114.06692513432,151540.7663969846
2021-09-26,119272.49159393122,85454.65481851154,152091.53583007434
2021-09-27,118644.668237726,87656.97370845344,148744.6724657852
2021-09-28,119417.00981316627,87117.95738825307,151184.547302691
2021-09-29,117105.52660291086,83737.31154397239,149447.71741054
2021-09-30,120936.84237426028,89988.10353544347,152344.17718149952
2021-10-01,115905.19440159835,83133.70195102318,148017.16384162323
2021-10-02,119118.20153941079,87355.81204286647,151042.90881128408
2021-10-03,118280.15566330169,87780.02483819058,150636.16794833238
2021-10-04,117838.63684906015,89945.11447379748,150492.30189228608
2021-10-05,118837.80593928903,87476.14951130548,148862.77092236254
2021-10-06,116787.95698322773,85537.62697704238,149539.94517335272
2021-10-07,120909.0848176904,90660.575326379,152825.30376170648
2021-10-08,116188.04928640317,84535.6631166593,145233.16828265807
2021-10-09,119724.52606309202,87344.7434405368,152145.15548279262
2021-10-10,119214.49480864264,88994.26921719896,148723.69916652213
2021-10-11,119097.06008891252,87627.88739778756,152393.53175542742
2021-10-12,120407.9535291043,89085.05195203703,153801.75830118122
2021-10-13,118649.29441992352,88740.41730199203,152079.31094973825
2021-10-14,123033.35881085016,90826.33621667633,155101.44324499488
2021-10-15,118539.93352739523,85682.90009326648,148610.1972226966
2021-10-16,122262.4403205073,90361.12018426163,153802.24614051942
2021-10-17,121891.57654554505,92064.4258139518,156829.6931560132
2021-10-18,121862.2640016193,87401.39293952215,155216.21534950795
2021-10-19,123207.25124469688,91052.08380430812,156125.2097230667
2021-10-20,121426.94414334642,87414.37678577266,152263.3289466976
2021-10-21,125733.21304251341,94368.1978921972,159348.56175549686
2021-10-22,121106.75212337432,90849.0715428487,152965.57372330612
2021-10-23,124643.17615825665,90255.06565610341,156346.6027240803
2021-10-24,124036.60188940777,93103.17314322098,157615.52866917488
2021-10-25,123726.50730996531,90622.97467737505,154723.64320807153
2021-10-26,124751.21658107375,94742.4323225809,158309.07675398665
2021-10-27,122617.58848142791,93728.48057492024,155498.40068752316
2021-10-28,126544.6605089652,92754.9977897254,156442.57822990217
2021-10-29,121520.82850110136,90944.83285823677,155025.12058444775
2021-10-30,124649.75166550471,91557.16333044057,157483.46092905017
2021-10-31,123633.73523228132,90365.41561552697,154439.31172229504
2021-11-01,122920.38914725637,92607.17335481464,155358.0831377393
2021-11-02,123555.91570540123,93572.65429470378,156358.89623561953
2021-11-03,121054.6090778578,88818.43518510359,154423.1268440629
2021-11-04,124642.32365272212,89987.96961406339,158310.5941683565
2021-11-05,119313.49552138367,89315.95049868253,151241.8900803116
2021-11-06,122176.91094105707,91335.40487118793,153394.69646429864
2021-11-07,120938.97736990663,90039.87226888325,151969.6567064687
2021-11-08,120050.2981948055,89047.61263469134,151788.97651724555
2021-11-09,120558.90601286455,88917.647281634,152712.8257775494
2021-11-10,117979.73859073475,85987.55729516568,155199.18902325147
2021-11-11,121538.11478742855,89874.82755630641,152305.92712335387
2021-11-12,116226.7942835406,83307.16534515707,151415.1173482128
2021-11-13,119151.81369307557,89148.95197710364,151437.74688343523
2021-11-14,118015.85259766782,83421.70795030963,151817.29379259786
2021-11-15,117264.92786630696,84286.78376859134,149952.32984934218
2021-11-16,117941.76772587333,86418.92506300309,149325.31088350242
2021-11-17,115555.4457662151,85354.95839289633,146901.7129316624
2021-11-18,119325.02778908318,87501.93859243394,151674.71381314716
2021-11-19,114236.81064757818,83986.2654939109,147259.0483770778
2021-11-20,117390.34076486083,86428.91761481656,151759.47944260758
2021-11-21,116481.9609223031,84386.38067839349,149502.7675791238
2021-11-22,115951.6788025755,83437.47892075364,147234.4886042701
2021-11-23,116836.70407562017,87019.69956348494,150305.39021265254
2021-11-24,114641.22986035098,83673.74912700897,146826.24087307486
2021-11-25,118580.20755964622,86496.19159703352,149532.25184614267
2021-11-26,113636.6908484382,82210.823263668,144236.72141822038
2021-11-27,116907.93376739365,85164.28861610788,146271.09151869162
2021-11-28,116088.98947973308,84408.13797668618,147264.75405605242
2021-11-29,115619.6018979928,83535.26749444411,145027.14449654974
2021-11-30,116537.73647770548,85170.37248371453,150070.2447277142
2021-12-01,114349.32631518085,85148.16179124458,148249.55947031523
2021-12-02,118271.983640031,85374.89550975402,148295.74888972472
2021-12-03,113292.25432785423,83227.13920421568,145275.7580247469
2021-12-04,116511.60293578584,83602.97195450343,148487.91301556714
2021-12-05,115629.87800017196,83420.0255610334,147356.8251070266
2021-12-06,115092.05353126329,81923.59343791712,148828.06681393526
2021-12-07,115941.5971732944,83946.09312090682,149052.7492393501
2021-12-08,113690.04567083354,83111.54426011894,145495.25436389772
2021-12-09,117560.5424441437,82516.86804710174,148668.43567989714
2021-12-10,112544.91969552597,80647.54654259015,145601.83672823146
2021-12-11,115749.51729928865,82884.80788519961,147288.09993867448
2021-12-12,114878.49279301216,80408.03325217857,146328.15708567292
2021-12-13,114380.42268798646,82572.69749320093,146411.78163909135
2021-12-14,115301.54944281142,86001.59258141952,147950.45468915615
2021-12-15,113155.25810502213,81136.3973234281,146254.4497494344
2021-12-16,117165.54018757075,84061.08921616063,146672.00917789148
2021-12-17,112324.02929463332,78109.49097903153,145258.3580241628
2021-12-18,115735.80211389513,83951.05385602769,148485.33955999487
2021-12-19,115102.699695961,83843.14087015267,147361.1139828332
2021-12-20,114869.96906472323,84491.04515354265,146671.7466431721
2021-12-21,116079.57855707625,85356.1014022589,149638.12826444738
2021-12-22,114239.78920620754,81582.45447902607,145844.76262519252
2021-12-23,118568.73734584954,85516.77884979027,148046.56334278165
2021-12-24,114051.60992351093,81821.6352471016,145441.91315816977
2021-12-25,117786.60256039456,86490.45257568872,151771.71273821793
2021-12-26,117468.41123750855,86721.17232134943,151418.89463615933
2021-12-27,117535.05325852027,85092.0879777169,150269.05121395105
2021-12-28,119021.36625548029,87125.7589339238,151525.06615593855
2021-12-29,117428.76280400011,87714.96348620277,150683.87226235776
2021-12-30,121968.99108414164,91944.72471333253,152147.5748228804
2021-12-31,117621.47846865683,85800.65826389559,148986.47111575626
2022-01-01,121479.4437005006,86078.07269501826,151474.29901094345
2022-01-02,121233.52457424643,91891.0563901323,153136.24509567238
2022-01-03,121318.71320761589,86934.36793528892,151102.84592442118
2022-01-04,122767.94470912505,91639.78600985974,155422.4909015061
2022-01-05,121081.91445781635,88212.77248599316,153252.43914198526
2022-01-06,125472.87277372385,93088.87412171878,159032.32654002425
2022-01-07,120921.97292826332,88081.22967542743,154347.2861124617
2022-01-08,124525.35799340888,93147.02833377475,155933.7359873228
2022-01-09,123977.73398545264,91442.72765690154,155776.59400623132
2022-01-10,123719.22272903241,91057.318596057,153321.03278725446
2022-01-11,124788.8422365315,93280.70127807636,156246.5099166081
2022-01-12,122694.1924716902,92168.67934581476,155730.61843086468
2022-01-13,126655.09849837654,95176.5758119052,158203.06362276932
2022-01-14,121660.79067600706,89123.27391765185,152750.95886039184
2022-01-15,124815.81150453897,92123.5147926373,153573.61770548744
2022-01-16,123823.40096620665,92760.54173409117,153605.25327959622
2022-01-17,123132.15835496041,92035.20325270784,155822.89321008546
2022-01-18,123789.3330129391,91806.67014697044,154690.41888400872
2022-01-19,121310.32640899316,87788.2165330389,153880.80371312352
2022-01-20,124922.16195400662,92993.24957331948,155500.1767183104
2022-01-21,119620.50632837316,88082.23503448785,150712.03820757815
2022-01-22,122515.43565658339,86767.36909715943,154268.37179465592
2022-01-23,121314.70163734497,89281.49297829048,155847.8005508348
2022-01-24,120470.29833325409,88052.75265420238,154033.46897693578
2022-01-25,121031.68414145468,89226.55698443027,151918.52861242497
2022-01-26,118515.24282459781,88691.44975809517,149894.78730285284
2022-01-27,122147.740756262,91127.23950008082,155948.76433875196
2022-01-28,116923.36421480295,85717.8594318196,149129.51602213326
2022-01-29,119949.52942897794,86375.51591957785,151669.83381638667
2022-01-30,118930.21918172915,84761.45254314394,153562.01775488802
2022-01-31,118312.64474562087,88163.80225953298,150384.1109655634
2022-02-01,119140.5851658521,85875.00646564159,148832.6604679108
2022-02-02,116923.98476051127,85408.30239736204,148289.18608085215
2022-02-03,120882.56255634944,90771.5691674528,155567.07432295816
2022-02-04,116003.0137247114,81370.21908755682,147269.10703592302
2022-02-05,119384.99171277558,87421.67157486823,154065.4434389248
2022-02-06,118724.62073344935,87676.61674459427,150835.48449106762
2022-02-07,118461.33321074354,85952.22169955552,149093.9727113308
2022-02-08,119631.38009137823,87508.53907978495,151142.62166565805
2022-02-09,117737.5909556255,85270.38493011292,148774.98313203274
2022-02-10,121993.13397272117,88064.06665026314,153087.82723215586
2022-02-11,117378.85244111762,86718.60142746859,148955.36402112068
2022-02-12,120989.3637078149,91110.84801297945,153201.95828583633
2022-02-13,120516.66771669082,88198.09342222387,152781.16347784107
2022-02-14,120397.05790680001,89351.00939616523,153563.969906959
2022-02-15,121664.68106815526,91454.26243416837,153854.8622175389
2022-02-16,119821.32238023367,88447.55007690939,149894.8648823465
2022-02-17,124080.16557007344,92019.06415695135,155097.49002095757
2022-02-18,119423.10541325646,88959.3016867275,150574.21505922033
2022-02-19,122946.79942302611,91430.85564900821,154600.89285971405
2022-02-20,122346.20755830976,88993.05848831648,155749.11930553732
2022-02-21,122061.41473433778,89805.65074929997,154717.07278033977
2022-02-22,123131.0852261697,89766.71499548313,156225.4951643896
2022-02-23,121062.12802579041,91289.1676639053,154503.0174361789
2022-02-24,125073.32619891626,95741.92538747509,155714.12288554283
2022-02-25,120152.51076907924,85833.93041678163,150607.16077389213
2022-02-26,123402.46938692377,88817.5660384281,154828.92207606844
2022-02-27,122524.34205330067,92488.88181921528,155448.31155609607
2022-02-28,121964.30205774214,91009.68323956434,152602.73085029284
2022-03-01,122766.87446293652,90978.41733353543,154440.65002109847
2022-03-02,120444.47421990865,86664.47466958112,154734.02519993467
2022-03-03,124220.91970629795,91102.4520360103,155877.26810108832
2022-03-04,119088.50461912587,87458.74091351387,151837.71387392838
2022-03-05,122153.8204967261,90695.34724449774,153236.79587299193
2022-03-06,121121.08372800286,89847.81235409244,155776.14069092422
2022-03-07,120438.76634757828,87261.72775658788,152319.56027982692
2022-03-08,121152.88361638162,90332.7015096674,151471.7515321793
2022-03-09,118776.52067109164,87470.26942825015,151234.16111166062
2022-03-10,122533.3537714938,87889.33690929654,153729.70439346664
2022-03-11,117414.74837195103,88884.93010438222,148264.53154988727
2022-03-12,120525.62517418984,90482.1519746866,153856.03948386884
2022-03-13,119567.84652869042,89111.10053585318,151603.07177267675
2022-03-14,118986.92066610247,86485.41068954316,151156.28767683293
2022-03-15,119825.37466717842,88281.51299015447,151412.24870039776
2022-03-16,117592.3761493283,86201.38030187493,148887.74464266605
2022-03-17,121507.35673813123,90219.3996278943,155340.34287732543
2022-03-18,116557.21699952657,83615.76221067064,147953.61565675135
2022-03-19,119842.30141034412,88308.9627760103,152696.63301454266
2022-03-20,119059.8931886672,85681.70179083328,149059.17131081098
2022-03-21,118651.02401141224,85703.58657463029,148787.32514063505
2022-03-22,119653.94721904695,86413.22759012773,151156.22535672234
2022-03-23,117573.85237193538,86328.76941213784,150384.22306330918
2022-03-24,121626.57234956439,88910.8969034344,152518.7395130947
2022-03-25,116795.8610624016,85401.0121483412,148837.45473169387
2022-03-26,120179.42904779078,86100.51960083886,149977.5815242106
2022-03-27,119472.4857822891,87632.03746750492,148906.69914669302
2022-03-28,119114.58307740068,86826.1432958624,152351.8046678384
2022-03-29,120143.10783015932,88492.49969954767,150894.65195904998
2022-03-30,118063.00198990131,86500.1357764752,150106.15166659743
2022-03-31,122090.46124366725,93800.41394228778,156185.9990141339
2022-04-01,117210.19109534682,85904.97948099874,147538.02868742417
2022-04-02,120521.40848452155,88926.69339403961,153993.727421977
2022-04-03,119721.33889128084,86893.25180738616,153156.58166192303
2022-04-04,119252.00461215494,86057.78164559709,150423.34314822993
2022-04-05,120153.6539650843,87062.09747675693,150389.74919588128
2022-04-06,117934.41089846742,86346.8619687314,149722.0988163855
2022-04-07,121813.89820871153,87840.33634803291,152270.15481261935
2022-04-08,116780.41479104673,84709.01205356665,150370.52015377392
2022-04-09,119936.85682681759,89310.65228440404,150211.85678690564
2022-04-10,118984.13458186814,89357.02011473231,152524.163160466
2022-04-11,118367.88216493154,86470.11154815121,150622.87315044622
2022-04-12,119131.8115711496,85564.20824015637,150662.47668261212
2022-04-13,116787.29192939246,84127.98316663636,146557.21692351144
2022-04-14,120556.90845231517,88615.9702094544,151903.98314507926
2022-04-15,115431.58264098498,82398.97359593639,148443.98974682
2022-04-16,118516.44459147868,86762.96528724671,148679.9171378338
2022-04-17,117514.2098280768,86340.41173830791,149958.56629214797
2022-04-18,116871.85856303848,84080.91647045735,150102.37755561539
2022-04-19,117633.96905681718,85694.13638291668,148455.22396842085
2022-04-20,115312.28614733514,82273.52145353258,147585.9138658584
2022-04-21,119129.27940292245,85968.65052435228,148327.87038380103
2022-04-22,114075.2722219806,79160.45739093689,146304.4847354263
2022-04-23,117254.33232483847,82278.37876895578,147454.63519557012
2022-04-24,116367.67550207337,83160.65544656874,147638.3743212428
2022-04-25,115860.37981573764,83696.45305595097,149060.3895489862
2022-04-26,116774.76109949937,83987.67988230777,148123.42519584685
2022-04-27,114619.98989100722,83266.81494499906,147311.92445234003
2022-04-28,118615.70323000335,88040.7673277223,150277.2406003271
2022-04-29,113749.19155552154,82770.92121639455,146394.31960270467
2022-04-30,117121.35001099126,83990.52983185838,147229.4658664223
2022-05-01,116430.14485608181,82386.09503594533,146320.70337369203
2022-05-02,116117.39100731457,83800.53586601013,148314.6325632262
2022-05-03,117222.1903874315,85902.31115624755,149996.2872212866
2022-05-04,115250.61007806932,83547.6165244861,147048.92492349597
2022-05-05,119419.35261281117,88537.72136708643,152249.5718284692
2022-05-06,114712.99760699933,81887.74940954745,146625.16948582756
2022-05-07,118230.00306911922,84906.19373861104,148347.41200362577
2022-05-08,117666.21621620737,84162.42328549839,149936.68957249547
2022-05-09,117461.68903756597,86117.49094263614,149507.16496466394
2022-05-10,118654.14762086183,89566.15657971038,152198.73091823215
2022-05-11,116748.69368879838,88023.96326956134,149507.11275462582
2022-05-12,120961.49026733763,88589.62594680823,153186.48840108525
2022-05-13,116277.01040204629,84011.18654545464,148454.25163291369
2022-05-14,119794.03712977379,88547.73286216629,150686.6216729379
2022-05-15,119209.16453700283,87706.54251509148,151195.5746121583
2022-05-16,118963.59530671206,84181.57778874911,152678.83829163812
2022-05-17,120096.58407370716,87157.66961909868,150790.5578619796
2022-05-18,118115.10548992656,85920.16783707502,149449.46784411353
2022-05-19,122237.49951662908,90810.02952953498,151436.289562738
2022-05-20,117450.67359155756,85436.33755577054,150959.79502759923
2022-05-21,120856.050738256,88597.05156350305,151834.24066118133
2022-05-22,120153.01442310122,88422.1751083922,153434.09761859587
2022-05-23,119785.64663877386,87137.86767563317,152294.80476998043
2022-05-24,120796.10969463787,88899.98375410795,152435.42022920822
2022-05-25,118694.25184304721,84561.88390857769,149092.24684365952
2022-05-26,122701.19052883655,88018.47550206615,156729.25147226028
2022-05-27,117806.45420310582,85455.13517604112,150294.16854923207
2022-05-28,121113.87305621876,88810.45844485112,155267.75047955982
2022-05-29,120324.97073406502,90018.97367761309,152752.7982730979
2022-05-30,119885.65471709428,89596.20247188142,153433.66650387866
2022-05-31,120839.55696009986,87264.68425237038,151331.2808050469
2022-06-01,118697.60592683323,86800.94763921887,150675.53483527974
2022-06-02,122681.58467665601,92035.14518041482,154455.19846175573
2022-06-03,117781.2566525378,84873.27929084259,149774.0490658927
2022-06-04,121100.25005144355,89532.57396702941,152105.08539703992
2022-06-05,120339.45316675915,87614.61913904882,148586.61140796036
2022-06-06,119943.7184920373,87408.21126818756,151932.53789155974
2022-06-07,120955.22706764928,92638.2898273138,154027.0931624173
2022-06-08,118883.09385614962,87246.86122137065,149956.1234670899
2022-06-09,122946.96822319913,92187.46464914833,156372.5676788691
2022-06-10,118134.21036531992,82060.38267461178,148758.58785974802
2022-06-11,121545.83354137815,90357.76204528374,153695.88613663756
2022-06-12,120879.96327282833,89349.46933657586,151218.73838363218
2022-06-13,120578.60989978623,88685.93886377609,151563.80610667725
2022-06-14,121681.10442122823,90649.74273561103,155212.00639487096
2022-06-15,119693.77673454596,88081.3318221279,151876.1078696265
2022-06-16,123833.62859795651,94807.613072259,155651.31911829842
2022-06-17,119085.58036346614,85226.38695450517,151753.52244737925
2022-06-18,122548.47954410563,88715.1389491381,154564.2705909396
2022-06-19,121918.62063407798,91711.99527029623,155874.5892646808
2022-06-20,121636.57091323318,89341.02497579952,151591.38827389298
2022-06-21,122740.65064437543,90573.43286371014,152521.65758528496
2022-06-22,120736.64543709684,89620.11681160805,153863.5695093361
2022-06-23,124841.50197937978,94123.06196393809,158271.8388529531
2022-06-24,120040.58531510536,88568.51028691113,153200.273224197
2022-06-25,123433.68514824551,92310.24943138902,154364.57048442267
2022-06-26,122718.52031671087,90706.85000219879,152882.3789956808
2022-06-27,122337.53621900214,88735.55015344529,155896.35821835237
2022-06-28,123331.34398837373,91934.15106215225,156685.0875476245
2022-06-29,121208.37991170057,88143.0628862445,154442.01958641928
2022-06-30,125188.53734511472,96119.66058828063,157245.85852086576
2022-07-01,120260.35066816806,89758.02848031068,152221.95459581175
2022-07-02,123526.92040612739,90479.81478708681,156966.53309977945
2022-07-03,122689.33056554748,89371.23076828258,156307.6805137017
2022-07-04,122193.35507834717,90687.58514479766,154577.3059134559
2022-07-05,123082.80442489625,92628.51976013667,153999.3906949167
2022-07-06,120869.09331548016,88487.0755573766,153721.1427779922
2022-07-07,124774.78411503875,93384.86278646598,155825.7161888091
2022-07-08,119790.68797221752,87681.08271182945,150764.64362074746
2022-07-09,123021.71512492787,92123.35873289834,153588.94704683404
2022-07-10,122170.2276304236,91580.66950908747,153874.71433385834
2022-07-11,121682.69341551662,89433.41665121722,152975.02443022074
2022-07-12,122602.99445735374,89773.26593456184,153015.6188724559
2022-07-13,120441.97140064252,88899.49857558733,152302.21419771225
2022-07-14,124420.96036175416,91823.90762348757,158068.81478650693
2022-07-15,119528.90454769295,87870.80787074493,151098.06756162655
2022-07-16,122868.23240155511,91731.99069772715,155333.19886751485
2022-07-17,122138.25531478779,89245.49131075089,151527.2738997812
2022-07-18,121781.88314125473,91334.19273751578,156066.8030327595
2022-07-19,122839.00921309658,89832.90875159965,154670.58695055486
2022-07-20,120816.14562200033,88995.57896036327,150533.1162668794
2022-07-21,124930.0625686522,94255.84770886946,155804.7435913189
2022-07-22,120165.01209758541,89685.53839527484,153104.8877423351
2022-07-23,123618.72530325715,92124.34616934674,154206.4460532383
2022-07-24,122985.93316902235,89667.63644225808,155246.06920530146
2022-07-25,122705.20620949044,92148.38752241498,154650.54776709437
2022-07-26,123812.46144224032,91403.3869081755,153248.75047704662
2022-07-27,121810.71424709335,88773.29218595606,151805.26243854625
2022-07-28,125913.82576488816,94949.23317287028,155837.7380439128
2022-07-29,121103.82313584258,90199.14914989009,152407.9141484311
2022-07-30,124476.97886617896,90503.93055215095,154097.553549148
2022-07-31,123727.3969825448,92592.50411246621,158147.62407351242
2022-08-01,123293.89901202581,90115.37166391734,155838.12986489988
2022-08-02,124213.55661328833,93377.53493104562,158513.50656326817
2022-08-03,121991.44720530165,91087.11092061493,155805.0920424966
2022-08-04,125844.38256318521,93741.75754964618,158105.0055804364
2022-08-05,120758.1875609802,87383.25961815294,152319.57095276122
2022-08-06,123833.71580571332,92132.35019576196,154102.17509401322
2022-08-07,122770.35085730022,91993.52411980633,155564.19496486674
2022-08-08,122012.78767079709,87698.36518934972,153140.874991166
2022-08-09,122604.44322241718,91890.82002472594,154311.0586634145
2022-08-10,120057.07529376645,88034.97012101405,151530.48652689552
2022-08-11,123594.36244737571,91472.64379533443,155476.43201670697
2022-08-12,118209.02580394303,86104.38238881652,148942.33608413325
2022-08-13,121008.68308079166,91332.12016835946,153346.00470803888
2022-08-14,119699.18749809962,88274.59720821957,151923.7619928522
2022-08-15,118731.25020080288,86809.6497230264,148554.09656274406
2022-08-16,119153.6991677892,87865.42590998222,151224.54382107704
2022-08-17,116482.95748906513,82697.66899131131,149466.52325499477
2022-08-18,119946.49774510259,89272.30466002552,154656.0723249523
2022-08-19,114539.8564940296,84368.02084390102,144685.31640745868
2022-08-20,117372.40232669484,86037.09184420295,151293.33757649845
2022-08-21,116150.61261480255,83375.65613021758,148554.40566014967
2022-08-22,115324.65956667799,85192.7276170942,147899.60865112976
2022-08-23,115941.65991542065,84501.19969991468,147472.53347018518
2022-08-24,113515.17181689871,81714.1627963552,147491.11741234615
2022-08-25,117268.69570120133,86161.70778262298,147264.67510376
2022-08-26,112192.7623971175,80701.67617671868,144595.2684446068
2022-08-27,115390.8006114839,82622.45291545505,147831.4391198295
2022-08-28,114562.53684520924,83765.23219561238,145980.62049875883
2022-08-29,114150.72569251373,80771.3691637615,144872.04822923467
2022-08-30,115194.56161552346,81252.32487765675,148214.62950036034
2022-08-31,113199.35204638429,81125.27835656585,144871.16875199147
2022-09-01,117380.20443375979,85060.25128505914,148026.47596910712
2022-09-02,112719.30612063318,81595.08539697944,143284.11724348256
2022-09-03,116311.98450820499,82978.93529426298,150451.75549566108
2022-09-04,115850.29587960766,82758.75210848745,147770.7847906361
2022-09-05,115769.93616001173,84052.33505948533,149135.63708736835
2022-09-06,117103.82019158048,86164.7892586652,148242.38782303676
2022-09-07,115351.90513555841,81396.37899024252,145491.74475655047
2022-09-08,119725.00676123827,87037.59146567713,153587.1964180702
2022-09-09,115202.18413823016,82348.41328152867,146209.8737008395
2022-09-10,118876.87739191634,85047.78540777504,149668.22207659256
2022-09-11,118440.54475424194,86040.08984858662,149621.64159677472
2022-09-12,118329.59075855279,86644.89425749444,152358.94107822707
2022-09-13,119578.93148596403,87738.09928483746,152327.97684370072
2022-09-14,117691.77258554487,86070.07927931304,152121.40776786336
2022-09-15,121883.3497225378,90941.59413321308,154311.25940832158
2022-09-16,117138.20863523633,85013.79970699397,149282.65025854047
2022-09-17,120556.21185700723,89937.53858941153,151743.0818270715
2022-09-18,119836.02141064483,86181.43005697211,152700.74942553396
2022-09-19,119421.85300412375,86933.60293896275,150037.2192790028
2022-09-20,120356.85183136376,89547.18672880068,151881.75835118355
2022-09-21,118152.6703095945,84412.12156525798,151472.6542712635
2022-09-22,122033.0023164653,90423.69151942243,153852.6904599311
2022-09-23,116990.65619113656,85739.7616443141,151044.26709448986
2022-09-24,120133.35868867443,87577.85918885574,154294.4510451735
2022-09-25,119167.04424445714,90004.27233604593,151713.07109232628
2022-09-26,118542.4299166427,85541.98649821643,149937.99575260608
2022-09-27,119308.23061302403,85220.02389745854,148948.7558787894
2022-09-28,116980.59898603121,84632.49630128802,148029.66265126911
2022-09-29,120786.54805295647,88404.88904279457,154670.6672263408
2022-09-30,115720.9416523992,82919.95417123579,147303.76820211005
2022-10-01,118892.24704834707,89712.87885521035,149322.1252289902
2022-10-02,118005.80538143376,88016.54005302512,151074.21307188165
2022-10-03,117510.42085956884,85500.4629597098,147892.23488066465
2022-10-04,118451.62298672309,86401.38744360735,149809.63877018917
2022-10-05,116341.18507610634,82053.89771928295,148185.55913180826
2022-10-06,120400.65516778221,88759.00651920975,153769.4245408865
2022-10-07,115618.48176991497,83326.6704917959,146047.16175530502
2022-10-08,119095.92535765035,86581.48615097988,152040.08675612326
2022-10-09,118530.50734956203,84480.95401445871,151698.4013092591
2022-10-10,118362.79297474802,86209.0238923435,148300.3365725128
2022-10-11,119629.8574627167,87977.0225044059,149649.33289372263
2022-10-12,117835.01367481372,86913.01610041504,149207.50659878133
2022-10-13,122191.55203790465,88144.7487063331,153715.92069160388
2022-10-14,117680.06994476136,84937.2583974548,150003.17963885798
2022-10-15,121394.57643955052,88556.63099165043,152603.46292377854
2022-10-16,121026.11906329222,90654.16810659145,153645.23425034602
2022-10-17,121009.72482239571,90540.4180951277,153123.34017446233
2022-10-18,122378.00077295314,89975.36775142945,153226.18400780417
2022-10-19,120630.96901022246,89034.30833513166,149773.5281489101
2022-10-20,124979.88429182445,93225.236997456,157909.89206425138
2022-10-21,120404.60959066964,88645.1212372455,150265.04683537837
2022-10-22,123999.73433877384,93754.35125653815,157088.694091352
2022-10-23,123458.18201714869,92892.58624660969,156923.98195991368
2022-10-24,123218.09967745787,92394.35016353069,155479.53136846365
2022-10-25,124316.3763348749,90976.64578595124,156014.95487723092
2022-10-26,122258.36725384272,90501.82993593044,153897.14993191528
2022-10-27,126261.57531382777,95245.09284528981,157155.08927014403
2022-10-28,121312.86835658351,88585.784023865,154889.61030109815
2022-10-29,124514.42143391815,94333.94519400712,156580.45126684706
2022-10-30,123567.13521159551,92227.71794467843,155270.56048011367
2022-10-31,122917.32803699646,90416.02546495936,154319.34980245898
2022-11-01,123610.05372385518,91188.82993164535,154353.4784424946
2022-11-02,121158.62724793157,89697.29133882797,153425.98912277736
2022-11-03,124788.11463551916,95783.29459175094,157242.51705406868
2022-11-04,119492.37083068266,86801.29301964666,150127.02198679512
2022-11-05,122379.8190070841,90553.16935800984,158888.98622807208
2022-11-06,121156.72667145974,87876.75710300058,153640.11057968024
2022-11-07,120273.77959595915,88638.41634022817,150769.27452440132
2022-11-08,120779.3085105802,87473.07164792652,152150.47978167795
2022-11-09,118188.75290230571,85727.47164266468,150724.1880549796
2022-11-10,121728.11957571,90035.00098030671,153568.85741256573
2022-11-11,116391.02032248462,84727.38768930716,153133.25213854492
2022-11-12,119284.48190262093,88227.52288191397,152893.73200039912
2022-11-13,118112.28260810112,84769.04378333723,149779.31934754815
2022-11-14,117321.61458836663,85093.161875007,148611.70719227914
2022-11-15,117956.42428142687,84630.37567266218,148182.81961947674
2022-11-16,115527.01205250403,83526.62440088026,145505.56790041784
2022-11-17,119253.64488166182,86518.99194752797,149022.38349495435
2022-11-18,114123.76216901904,83152.690982857,148395.56415925038
2022-11-19,117237.96323317819,84260.35313145646,150261.87282946997
2022-11-20,116293.52592148722,86709.07706970828,151080.77010329277
2022-11-21,115731.25056502946,82219.02708977222,147082.97087922785
2022-11-22,116588.97671418406,85053.23789143555,148663.1067083859
2022-11-23,114371.34901749887,83593.66925092106,146549.4490993311
2022-11-24,118293.5816412467,87097.40635540197,150506.2639005278
2022-11-25,113338.79726699402,81582.58655770178,143752.40797074413
2022-11-26,116604.12573050142,84242.56282349487,145848.2878609282
2022-11-27,115784.3088195137,83982.35262781636,148486.53404923726
2022-11-28,115318.6032488723,83555.0319658755,145082.01286753768
2022-11-29,116244.32777839692,82717.61921076241,146657.1275057045
2022-11-30,114066.63014567515,82094.70534390074,146178.87734433523
2022-12-01,118002.22331778119,85835.83136711903,149777.36852384917
2022-12-02,113036.66799657821,79085.18215335638,142808.17781479764
2022-12-03,116270.3881028254,83035.60554124088,147423.44515200338
2022-12-04,115402.16813647935,84758.12075142651,147868.262043402
2022-12-05,114875.92746322614,81390.61554266416,148082.0443056082
2022-12-06,115734.12109280693,82208.3391953685,146534.8060131633
2022-12-07,113487.34669245788,82059.69771037532,148007.57999739682
2022-12-08,117357.91177076584,84241.80103616293,149352.34203883048
2022-12-09,112336.94263874217,79454.10392207213,145295.15047517058
